h_tract,jobs_2011,jobs_2023,change,pct_change
48061010301,0.0,4.0,4.0,
48061010303,0.0,4.0,4.0,
48153950600,6.0,10.0,4.0,66.66666666666666
48491020334,2.0,6.0,4.0,200.0
48491020508,0.0,4.0,4.0,
48375015300,0.0,4.0,4.0,
48061011500,0.0,4.0,4.0,
48439111026,0.0,4.0,4.0,
48439111031,0.0,4.0,4.0,
48501950100,0.0,4.0,4.0,
48415950300,0.0,4.0,4.0,
48029181001,0.0,4.0,4.0,
48465950302,1.0,5.0,4.0,400.0
48465950502,4.0,8.0,4.0,100.0
48467950500,0.0,4.0,4.0,
48201554406,0.0,4.0,4.0,
48201554502,0.0,4.0,4.0,
48381020500,0.0,4.0,4.0,
48381021102,0.0,4.0,4.0,
48085031665,0.0,4.0,4.0,
48415950600,0.0,4.0,4.0,
48027020402,2.0,6.0,4.0,200.0
48019000104,0.0,4.0,4.0,
48019000302,0.0,4.0,4.0,
48381021610,0.0,4.0,4.0,
48393950100,0.0,4.0,4.0,
48073951000,0.0,4.0,4.0,
48009020300,0.0,4.0,4.0,
48077030302,0.0,4.0,4.0,
48491020607,0.0,4.0,4.0,
48503950402,0.0,4.0,4.0,
48021950805,0.0,4.0,4.0,
48143950201,0.0,3.0,3.0,
48143950100,0.0,3.0,3.0,
48503950401,0.0,3.0,3.0,
48499950700,0.0,3.0,3.0,
48497150603,4.0,7.0,3.0,75.0
48497150202,1.0,4.0,3.0,300.0
48147950500,0.0,3.0,3.0,
48143950401,0.0,3.0,3.0,
48005000302,0.0,3.0,3.0,
48001951100,0.0,3.0,3.0,
48021950806,0.0,3.0,3.0,
48439105705,0.0,3.0,3.0,
48061014102,0.0,3.0,3.0,
48061013903,0.0,3.0,3.0,
48491020817,0.0,3.0,3.0,
48021950101,0.0,3.0,3.0,
48491020516,0.0,3.0,3.0,
48491020514,0.0,3.0,3.0,
48491020511,0.0,3.0,3.0,
48491020820,1.0,4.0,3.0,300.0
48157670902,0.0,3.0,3.0,
48155950100,0.0,3.0,3.0,
48491020355,0.0,3.0,3.0,
48491020353,1.0,4.0,3.0,300.0
48027020401,3.0,6.0,3.0,100.0
48491020203,0.0,3.0,3.0,
48491020124,0.0,3.0,3.0,
48491020120,0.0,3.0,3.0,
48439100402,0.0,3.0,3.0,
48437950400,0.0,3.0,3.0,
48429950300,0.0,3.0,3.0,
48427950601,0.0,3.0,3.0,
48061014502,0.0,3.0,3.0,
48061014401,0.0,3.0,3.0,
48427950402,0.0,3.0,3.0,
48427950203,0.0,3.0,3.0,
48427950107,0.0,3.0,3.0,
48491020118,0.0,3.0,3.0,
48027022104,0.0,3.0,3.0,
48027022001,0.0,3.0,3.0,
48157671001,0.0,3.0,3.0,
48027020101,0.0,3.0,3.0,
48423001806,0.0,3.0,3.0,
48423001606,0.0,3.0,3.0,
48423001404,0.0,3.0,3.0,
48423001000,0.0,3.0,3.0,
48439102000,0.0,3.0,3.0,
48157673108,0.0,3.0,3.0,
48157673008,0.0,3.0,3.0,
48027022402,6.0,9.0,3.0,50.0
48157675701,0.0,3.0,3.0,
48157675502,0.0,3.0,3.0,
48157674507,0.0,3.0,3.0,
48157673113,0.0,3.0,3.0,
48027023404,0.0,3.0,3.0,
48485011700,0.0,3.0,3.0,
48485011500,0.0,3.0,3.0,
48485011300,0.0,3.0,3.0,
48061012517,0.0,3.0,3.0,
48061012514,0.0,3.0,3.0,
48061012513,0.0,3.0,3.0,
48061012511,0.0,3.0,3.0,
48061012403,1.0,4.0,3.0,300.0
48425000101,0.0,3.0,3.0,
48167721901,0.0,3.0,3.0,
48163950302,2.0,5.0,3.0,150.0
48485012302,0.0,3.0,3.0,
48029120602,0.0,3.0,3.0,
48029120503,0.0,3.0,3.0,
48029120502,0.0,3.0,3.0,
48161000101,0.0,3.0,3.0,
48179950800,0.0,3.0,3.0,
48083950600,0.0,3.0,3.0,
48073950700,1.0,4.0,3.0,300.0
48411950100,0.0,3.0,3.0,
48085030306,0.0,3.0,3.0,
48085030207,0.0,3.0,3.0,
48439111304,0.0,3.0,3.0,
48029121121,0.0,3.0,3.0,
48485011901,0.0,3.0,3.0,
48187210603,0.0,3.0,3.0,
48141002100,655.0,658.0,3.0,0.45801526717557256
48183001000,1.0,4.0,3.0,300.0
48183000300,0.0,3.0,3.0,
48181001901,0.0,3.0,3.0,
48029121404,2.0,5.0,3.0,150.0
48029121811,0.0,3.0,3.0,
48029121810,0.0,3.0,3.0,
48029130401,0.0,3.0,3.0,
48439113215,0.0,3.0,3.0,
48061012105,0.0,3.0,3.0,
48439113214,0.0,3.0,3.0,
48423000100,0.0,3.0,3.0,
48421950200,0.0,3.0,3.0,
48485010100,0.0,3.0,3.0,
48483950300,0.0,3.0,3.0,
48481740400,0.0,3.0,3.0,
48029131402,0.0,3.0,3.0,
48479001813,1.0,4.0,3.0,300.0
48029141102,6.0,9.0,3.0,50.0
48029141101,0.0,3.0,3.0,
48029140700,2.0,5.0,3.0,150.0
48029140500,0.0,3.0,3.0,
48029130700,1.0,4.0,3.0,300.0
48029130600,1.0,4.0,3.0,300.0
48029130402,0.0,3.0,3.0,
48199030700,0.0,3.0,3.0,
48085030517,0.0,3.0,3.0,
48381021708,0.0,3.0,3.0,
48439113632,0.0,3.0,3.0,
48439113624,0.0,3.0,3.0,
48197950100,0.0,3.0,3.0,
48029150100,0.0,3.0,3.0,
48029141800,9.0,12.0,3.0,33.33333333333333
48029141404,3.0,6.0,3.0,100.0
48193950300,0.0,3.0,3.0,
48193950200,0.0,3.0,3.0,
48139060702,3.0,6.0,3.0,100.0
48139060221,0.0,3.0,3.0,
48085030519,0.0,3.0,3.0,
48085030701,0.0,3.0,3.0,
48085030609,0.0,3.0,3.0,
48085030548,0.0,3.0,3.0,
48391950200,0.0,3.0,3.0,
48139060212,0.0,3.0,3.0,
48139060209,0.0,3.0,3.0,
48201221000,0.0,3.0,3.0,
48479001402,0.0,3.0,3.0,
48479001202,0.0,3.0,3.0,
48029160200,0.0,3.0,3.0,
48201241105,0.0,3.0,3.0,
48201240903,0.0,3.0,3.0,
48139060105,0.0,3.0,3.0,
48135003001,0.0,3.0,3.0,
48201240706,0.0,3.0,3.0,
48139060802,0.0,3.0,3.0,
48201250702,1.0,4.0,3.0,300.0
48201250405,0.0,3.0,3.0,
48061011601,0.0,3.0,3.0,
48061011302,0.0,3.0,3.0,
48375015100,0.0,3.0,3.0,
48085031333,0.0,3.0,3.0,
48479001004,0.0,3.0,3.0,
48479001001,0.0,3.0,3.0,
48479000700,0.0,3.0,3.0,
48479000107,0.0,3.0,3.0,
48029161000,0.0,3.0,3.0,
48029160902,0.0,3.0,3.0,
48029160300,0.0,3.0,3.0,
48029170300,0.0,3.0,3.0,
48029170200,0.0,3.0,3.0,
48201312000,0.0,3.0,3.0,
48085031321,0.0,3.0,3.0,
48375011900,0.0,3.0,3.0,
48375011600,0.0,3.0,3.0,
48375011000,0.0,3.0,3.0,
48375010700,0.0,3.0,3.0,
48375010400,0.0,3.0,3.0,
48201253101,0.0,3.0,3.0,
48201252902,0.0,3.0,3.0,
48201252001,0.0,3.0,3.0,
48201251903,0.0,3.0,3.0,
48127950400,0.0,3.0,3.0,
48127950202,0.0,3.0,3.0,
48201251402,0.0,3.0,3.0,
48201251300,0.0,3.0,3.0,
48121021726,0.0,3.0,3.0,
48121021719,0.0,3.0,3.0,
48061010403,0.0,3.0,3.0,
48439113934,0.0,3.0,3.0,
48367140713,0.0,3.0,3.0,
48367140502,0.0,3.0,3.0,
48085031326,0.0,3.0,3.0,
48085031322,0.0,3.0,3.0,
48201320800,0.0,3.0,3.0,
48201314301,0.0,3.0,3.0,
48201313902,0.0,3.0,3.0,
48201342801,0.0,3.0,3.0,
48121021652,0.0,3.0,3.0,
48201330600,0.0,3.0,3.0,
48201413302,0.0,3.0,3.0,
48121021620,0.0,3.0,3.0,
48201410802,0.0,3.0,3.0,
48201430700,0.0,3.0,3.0,
48201423600,0.0,3.0,3.0,
48367140102,0.0,3.0,3.0,
48363000600,0.0,3.0,3.0,
48363000401,0.0,3.0,3.0,
48355005900,0.0,3.0,3.0,
48053960803,0.0,3.0,3.0,
48053960802,0.0,3.0,3.0,
48053960701,0.0,3.0,3.0,
48201422800,0.0,3.0,3.0,
48029170402,0.0,3.0,3.0,
48471790800,3.0,6.0,3.0,100.0
48201432806,0.0,3.0,3.0,
48201432401,0.0,3.0,3.0,
48201431304,0.0,3.0,3.0,
48121021536,0.0,3.0,3.0,
48201431101,0.0,3.0,3.0,
48201431002,0.0,3.0,3.0,
48201452502,0.0,3.0,3.0,
48201452001,0.0,3.0,3.0,
48355005412,0.0,3.0,3.0,
48355003102,0.0,3.0,3.0,
48355002400,0.0,3.0,3.0,
48355002303,0.0,3.0,3.0,
48367140411,0.0,3.0,3.0,
48201451100,0.0,3.0,3.0,
48201451006,0.0,3.0,3.0,
48201450803,0.0,3.0,3.0,
48121020322,0.0,3.0,3.0,
48121020321,0.0,3.0,3.0,
48121020320,0.0,3.0,3.0,
48121020319,0.0,3.0,3.0,
48201454100,0.0,3.0,3.0,
48201453502,0.0,3.0,3.0,
48201453501,0.0,3.0,3.0,
48121020700,1.0,4.0,3.0,300.0
48121020127,0.0,3.0,3.0,
48349970301,0.0,3.0,3.0,
48347950600,0.0,3.0,3.0,
48085032010,0.0,3.0,3.0,
48341950400,0.0,3.0,3.0,
48341950301,0.0,3.0,3.0,
48341950201,0.0,3.0,3.0,
48085031664,0.0,3.0,3.0,
48085031662,0.0,3.0,3.0,
48121020126,0.0,3.0,3.0,
48201534204,0.0,3.0,3.0,
48201534001,0.0,3.0,3.0,
48339693202,0.0,3.0,3.0,
48339692802,0.0,3.0,3.0,
48085031720,0.0,3.0,3.0,
48201533100,0.0,3.0,3.0,
48121020137,0.0,3.0,3.0,
48201541007,0.0,3.0,3.0,
48201541006,0.0,3.0,3.0,
48201540200,0.0,3.0,3.0,
48201540102,0.0,3.0,3.0,
48121020109,0.0,3.0,3.0,
48471790700,0.0,3.0,3.0,
48471790402,0.0,3.0,3.0,
48471790101,1.0,4.0,3.0,300.0
48029171915,0.0,3.0,3.0,
48029171914,0.0,3.0,3.0,
48201542305,1.0,4.0,3.0,300.0
48201542203,0.0,3.0,3.0,
48113019025,0.0,3.0,3.0,
48113019018,0.0,3.0,3.0,
48439113942,1.0,4.0,3.0,300.0
48055960400,0.0,3.0,3.0,
48055960102,0.0,3.0,3.0,
48339692402,0.0,3.0,3.0,
48113018507,0.0,3.0,3.0,
48113019035,1.0,4.0,3.0,300.0
48201550404,3.0,6.0,3.0,100.0
48113018155,0.0,3.0,3.0,
48113018152,0.0,3.0,3.0,
48201553002,0.0,3.0,3.0,
48201552902,0.0,3.0,3.0,
48201552801,0.0,3.0,3.0,
48113018145,0.0,3.0,3.0,
48053960501,0.0,3.0,3.0,
48439114108,0.0,3.0,3.0,
48439114014,0.0,3.0,3.0,
48203020103,0.0,3.0,3.0,
48201555504,2.0,5.0,3.0,150.0
48201555305,1.0,4.0,3.0,300.0
48201554809,0.0,3.0,3.0,
48201554804,0.0,3.0,3.0,
48201554501,0.0,3.0,3.0,
48113018505,0.0,3.0,3.0,
48029181505,0.0,3.0,3.0,
48029181301,0.0,3.0,3.0,
48113017309,0.0,3.0,3.0,
48209010818,0.0,3.0,3.0,
48209010815,0.0,3.0,3.0,
48467950602,0.0,3.0,3.0,
48467950400,0.0,3.0,3.0,
48465950701,0.0,3.0,3.0,
48029171602,0.0,3.0,3.0,
48029171928,0.0,3.0,3.0,
48211950300,2.0,5.0,3.0,150.0
48209010925,0.0,3.0,3.0,
48331950500,0.0,3.0,3.0,
48099010202,0.0,3.0,3.0,
48441013602,0.0,3.0,3.0,
48441011000,0.0,3.0,3.0,
48209010913,0.0,3.0,3.0,
48113017706,0.0,3.0,3.0,
48463950201,0.0,3.0,3.0,
48463950100,0.0,3.0,3.0,
48029181718,0.0,3.0,3.0,
48113016634,0.0,3.0,3.0,
48453000402,0.0,3.0,3.0,
48453000401,0.0,3.0,3.0,
48453000205,0.0,3.0,3.0,
48041001604,0.0,3.0,3.0,
48053960402,0.0,3.0,3.0,
48113016621,0.0,3.0,3.0,
48113016618,0.0,3.0,3.0,
48029181703,0.0,3.0,3.0,
48029181732,5.0,8.0,3.0,60.0
48221160204,0.0,3.0,3.0,
48453045100,0.0,3.0,3.0,
48453044800,0.0,3.0,3.0,
48029181825,6.0,9.0,3.0,50.0
48453044000,0.0,3.0,3.0,
48453042500,1.0,4.0,3.0,300.0
48453042200,0.0,3.0,3.0,
48453042100,0.0,3.0,3.0,
48219950100,0.0,3.0,3.0,
48113016201,0.0,3.0,3.0,
48325000801,0.0,3.0,3.0,
48325000301,0.0,3.0,3.0,
48325000200,0.0,3.0,3.0,
48113000410,0.0,3.0,3.0,
48323950209,0.0,3.0,3.0,
48451000900,0.0,3.0,3.0,
48451000400,0.0,3.0,3.0,
48221160302,0.0,3.0,3.0,
48221160218,0.0,3.0,3.0,
48221160217,0.0,3.0,3.0,
48221160215,0.0,3.0,3.0,
48113016528,0.0,3.0,3.0,
48221160206,0.0,3.0,3.0,
48113015207,0.0,3.0,3.0,
48113015101,0.0,3.0,3.0,
48309003200,1.0,4.0,3.0,300.0
48113005400,0.0,3.0,3.0,
48113002703,0.0,3.0,3.0,
48451001500,1.0,4.0,3.0,300.0
48113014407,0.0,3.0,3.0,
48113014309,0.0,3.0,3.0,
48113015404,0.0,3.0,3.0,
48113015304,0.0,3.0,3.0,
48453041600,0.0,3.0,3.0,
48029190603,0.0,3.0,3.0,
48029190601,0.0,3.0,3.0,
48029190501,0.0,3.0,3.0,
48453036900,0.0,3.0,3.0,
48253020200,0.0,3.0,3.0,
48251130800,0.0,3.0,3.0,
48453000607,0.0,3.0,3.0,
48039663500,0.0,3.0,3.0,
48303010423,0.0,3.0,3.0,
48251130222,0.0,3.0,3.0,
48251130212,0.0,3.0,3.0,
48113013722,0.0,3.0,3.0,
48265960101,1.0,4.0,3.0,300.0
48257050215,0.0,3.0,3.0,
48257050211,0.0,3.0,3.0,
48113013901,0.0,3.0,3.0,
48257050209,0.0,3.0,3.0,
48257050207,0.0,3.0,3.0,
48113013005,0.0,3.0,3.0,
48273020501,0.0,3.0,3.0,
48273020102,0.0,3.0,3.0,
48453036200,0.0,3.0,3.0,
48453035200,0.0,3.0,3.0,
48287000100,0.0,3.0,3.0,
48453001923,0.0,3.0,3.0,
48453001918,0.0,3.0,3.0,
48039661000,0.0,3.0,3.0,
48453001910,0.0,3.0,3.0,
48453001605,0.0,3.0,3.0,
48303010420,0.0,3.0,3.0,
48303010413,0.0,3.0,3.0,
48303010412,0.0,3.0,3.0,
48453001000,0.0,3.0,3.0,
48281950303,0.0,3.0,3.0,
48279950500,0.0,3.0,3.0,
48113012102,0.0,3.0,3.0,
48291700302,0.0,3.0,3.0,
48287000400,0.0,3.0,3.0,
48029191202,0.0,3.0,3.0,
48453035000,0.0,3.0,3.0,
48453033200,1.0,4.0,3.0,300.0
48453002453,0.0,3.0,3.0,
48453002450,0.0,3.0,3.0,
48453002218,1.0,4.0,3.0,300.0
48453002106,0.0,3.0,3.0,
48303002002,0.0,3.0,3.0,
48113006100,1.0,4.0,3.0,300.0
48453002445,0.0,3.0,3.0,
48031950101,0.0,3.0,3.0,
48113010601,0.0,3.0,3.0,
48453002323,0.0,3.0,3.0,
48113007832,0.0,3.0,3.0,
48113008802,0.0,3.0,3.0,
48303000410,0.0,3.0,3.0,
48303000408,0.0,3.0,3.0,
48303000202,0.0,3.0,3.0,
48299970502,0.0,3.0,3.0,
48299970501,0.0,3.0,3.0,
48299970200,0.0,3.0,3.0,
48299970100,0.0,3.0,3.0,
48303001905,0.0,3.0,3.0,
48303001806,0.0,3.0,3.0,
48303001805,0.0,3.0,3.0,
48113007916,0.0,3.0,3.0,
48453002422,0.0,3.0,3.0,
48453002409,0.0,3.0,3.0,
48453002403,0.0,3.0,3.0,
48453002327,0.0,3.0,3.0,
48303002302,0.0,3.0,3.0,
48453002316,1.0,4.0,3.0,300.0
48439111028,0.0,3.0,3.0,
48439110402,0.0,3.0,3.0,
48009020200,0.0,3.0,3.0,
48491021405,0.0,3.0,3.0,
48491020814,3.0,6.0,3.0,100.0
48491020813,0.0,3.0,3.0,
48491021602,0.0,3.0,3.0,
48491021512,0.0,3.0,3.0,
48013960206,0.0,3.0,3.0,
48007950102,0.0,3.0,3.0,
48493000402,0.0,2.0,2.0,
48007950301,0.0,2.0,2.0,
48005000903,0.0,2.0,2.0,
48005000600,1.0,3.0,2.0,200.0
48013960404,0.0,2.0,2.0,
48015760502,0.0,2.0,2.0,
48491021407,0.0,2.0,2.0,
48491021510,1.0,3.0,2.0,200.0
48439105518,0.0,2.0,2.0,
48439105512,0.0,2.0,2.0,
48439104605,0.0,2.0,2.0,
48439104302,0.0,2.0,2.0,
48439104203,1.0,3.0,2.0,200.0
48061014103,0.0,2.0,2.0,
48061014001,0.0,2.0,2.0,
48061013901,0.0,2.0,2.0,
48021950302,0.0,2.0,2.0,
48019000400,7.0,9.0,2.0,28.57142857142857
48021950601,0.0,2.0,2.0,
48491020602,0.0,2.0,2.0,
48491020512,0.0,2.0,2.0,
48491021402,0.0,2.0,2.0,
48491021203,0.0,2.0,2.0,
48491021202,0.0,2.0,2.0,
48113009605,0.0,2.0,2.0,
48293970600,0.0,2.0,2.0,
48453002324,0.0,2.0,2.0,
48113007909,0.0,2.0,2.0,
48303001716,0.0,2.0,2.0,
48303001501,1.0,3.0,2.0,200.0
48299970600,0.0,2.0,2.0,
48299970300,0.0,2.0,2.0,
48453002424,0.0,2.0,2.0,
48453002423,0.0,2.0,2.0,
48453002412,0.0,2.0,2.0,
48453002411,0.0,2.0,2.0,
48453002410,0.0,2.0,2.0,
48039660402,0.0,2.0,2.0,
48037010904,0.0,2.0,2.0,
48037010903,0.0,2.0,2.0,
48039660704,0.0,2.0,2.0,
48039660616,0.0,2.0,2.0,
48039660502,0.0,2.0,2.0,
48453002217,3.0,5.0,2.0,66.66666666666666
48453002201,0.0,2.0,2.0,
48453002109,1.0,3.0,2.0,200.0
48113005901,0.0,2.0,2.0,
48303010422,0.0,2.0,2.0,
48453002007,0.0,2.0,2.0,
48453002448,0.0,2.0,2.0,
48453002443,0.0,2.0,2.0,
48453002438,0.0,2.0,2.0,
48029980003,0.0,2.0,2.0,
48029192200,0.0,2.0,2.0,
48453002432,0.0,2.0,2.0,
48113010101,0.0,2.0,2.0,
48113011500,0.0,2.0,2.0,
48113011401,0.0,2.0,2.0,
48113011300,0.0,2.0,2.0,
48113011104,0.0,2.0,2.0,
48113010903,0.0,2.0,2.0,
48113010704,0.0,2.0,2.0,
48287000300,0.0,2.0,2.0,
48287000200,0.0,2.0,2.0,
48453034700,0.0,2.0,2.0,
48453034300,0.0,2.0,2.0,
48453034200,5.0,7.0,2.0,40.0
48113010701,0.0,2.0,2.0,
48453002449,0.0,2.0,2.0,
48453002304,2.0,4.0,2.0,100.0
48453002222,0.0,2.0,2.0,
48453002220,0.0,2.0,2.0,
48453002003,0.0,2.0,2.0,
48453001912,1.0,3.0,2.0,200.0
48453001603,0.0,2.0,2.0,
48303010409,0.0,2.0,2.0,
48309001402,0.0,2.0,2.0,
48309000401,0.0,2.0,2.0,
48453001101,0.0,2.0,2.0,
48281950304,0.0,2.0,2.0,
48281950100,0.0,2.0,2.0,
48279950300,0.0,2.0,2.0,
48279950200,0.0,2.0,2.0,
48113012209,0.0,2.0,2.0,
48113012000,0.0,2.0,2.0,
48113011802,0.0,2.0,2.0,
48113011801,0.0,2.0,2.0,
48113011702,0.0,2.0,2.0,
48113013902,0.0,2.0,2.0,
48113013807,0.0,2.0,2.0,
48113011604,0.0,2.0,2.0,
48113013202,0.0,2.0,2.0,
48113012801,0.0,2.0,2.0,
48275950200,0.0,2.0,2.0,
48275950100,0.0,2.0,2.0,
48273020502,1.0,3.0,2.0,200.0
48267950200,0.0,2.0,2.0,
48453036300,0.0,2.0,2.0,
48453035600,0.0,2.0,2.0,
48453035100,0.0,2.0,2.0,
48029191304,0.0,2.0,2.0,
48453033000,2.0,4.0,2.0,100.0
48285000500,0.0,2.0,2.0,
48285000300,0.0,2.0,2.0,
48251130405,0.0,2.0,2.0,
48251130303,0.0,2.0,2.0,
48251130302,0.0,2.0,2.0,
48251130215,0.0,2.0,2.0,
48251130213,0.0,2.0,2.0,
48251130211,0.0,2.0,2.0,
48251130100,0.0,2.0,2.0,
48249950500,0.0,2.0,2.0,
48113014155,0.0,2.0,2.0,
48265960401,0.0,2.0,2.0,
48113013728,0.0,2.0,2.0,
48113013721,0.0,2.0,2.0,
48113013624,0.0,2.0,2.0,
48113013622,0.0,2.0,2.0,
48257050802,2.0,4.0,2.0,100.0
48113014002,0.0,2.0,2.0,
48251130700,2.0,4.0,2.0,100.0
48251130415,0.0,2.0,2.0,
48453000608,0.0,2.0,2.0,
48041000205,0.0,2.0,2.0,
48041000107,0.0,2.0,2.0,
48039664000,0.0,2.0,2.0,
48039663600,0.0,2.0,2.0,
48039663400,0.0,2.0,2.0,
48039663200,0.0,2.0,2.0,
48039662800,0.0,2.0,2.0,
48039662400,0.0,2.0,2.0,
48113001302,0.0,2.0,2.0,
48113001301,0.0,2.0,2.0,
48113000704,0.0,2.0,2.0,
48309004102,0.0,2.0,2.0,
48251130411,0.0,2.0,2.0,
48237950100,0.0,2.0,2.0,
48233950900,0.0,2.0,2.0,
48233950700,0.0,2.0,2.0,
48113016002,0.0,2.0,2.0,
48113015403,0.0,2.0,2.0,
48113014150,0.0,2.0,2.0,
48113014145,0.0,2.0,2.0,
48113014139,0.0,2.0,2.0,
48453041700,0.0,2.0,2.0,
48029190504,2.0,4.0,2.0,100.0
48453037100,0.0,2.0,2.0,
48453036800,0.0,2.0,2.0,
48113014132,0.0,2.0,2.0,
48249950101,0.0,2.0,2.0,
48245007002,0.0,2.0,2.0,
48245005500,0.0,2.0,2.0,
48227950900,1.0,3.0,2.0,200.0
48227950700,1.0,3.0,2.0,200.0
48227950600,3.0,5.0,2.0,66.66666666666666
48225950700,0.0,2.0,2.0,
48113016511,0.0,2.0,2.0,
48113016420,0.0,2.0,2.0,
48113016419,0.0,2.0,2.0,
48113016418,0.0,2.0,2.0,
48113016412,0.0,2.0,2.0,
48113014408,0.0,2.0,2.0,
48113014315,0.0,2.0,2.0,
48113014314,0.0,2.0,2.0,
48113014159,0.0,2.0,2.0,
48113014158,0.0,2.0,2.0,
48245002500,0.0,2.0,2.0,
48245000313,0.0,2.0,2.0,
48233950501,0.0,2.0,2.0,
48309003902,0.0,2.0,2.0,
48309003802,0.0,2.0,2.0,
48309003402,0.0,2.0,2.0,
48309002800,0.0,2.0,2.0,
48309002302,0.0,2.0,2.0,
48113005600,0.0,2.0,2.0,
48113004700,0.0,2.0,2.0,
48113004202,0.0,2.0,2.0,
48309002100,0.0,2.0,2.0,
48041001302,0.0,2.0,2.0,
48041000302,0.0,2.0,2.0,
48451001402,0.0,2.0,2.0,
48233950200,0.0,2.0,2.0,
48231961600,0.0,2.0,2.0,
48231961502,0.0,2.0,2.0,
48451001401,4.0,6.0,2.0,50.0
48113000401,0.0,2.0,2.0,
48321730302,0.0,2.0,2.0,
48321730301,0.0,2.0,2.0,
48113001802,0.0,2.0,2.0,
48113001705,0.0,2.0,2.0,
48113001502,0.0,2.0,2.0,
48451001101,0.0,2.0,2.0,
48041002025,0.0,2.0,2.0,
48113016535,0.0,2.0,2.0,
48113016530,0.0,2.0,2.0,
48113016529,0.0,2.0,2.0,
48113016521,2.0,4.0,2.0,100.0
48113016516,0.0,2.0,2.0,
48221160214,0.0,2.0,2.0,
48113015206,0.0,2.0,2.0,
48029181814,10.0,12.0,2.0,20.0
48453045600,0.0,2.0,2.0,
48215023529,0.0,2.0,2.0,
48215022402,0.0,2.0,2.0,
48215022401,0.0,2.0,2.0,
48215021906,0.0,2.0,2.0,
48453045200,0.0,2.0,2.0,
48453044400,0.0,2.0,2.0,
48453044200,0.0,2.0,2.0,
48453044100,0.0,2.0,2.0,
48453043800,0.0,2.0,2.0,
48453043600,0.0,2.0,2.0,
48219950500,0.0,2.0,2.0,
48223950700,0.0,2.0,2.0,
48223950500,0.0,2.0,2.0,
48223950100,0.0,2.0,2.0,
48217961400,0.0,2.0,2.0,
48113016630,1.0,3.0,2.0,200.0
48113016628,0.0,2.0,2.0,
48041002017,0.0,2.0,2.0,
48041002014,1.0,3.0,2.0,200.0
48329000200,5.0,7.0,2.0,40.0
48453000500,0.0,2.0,2.0,
48453000309,0.0,2.0,2.0,
48453000307,0.0,2.0,2.0,
48453000101,0.0,2.0,2.0,
48041001703,0.0,2.0,2.0,
48049951300,8.0,10.0,2.0,25.0
48439121609,0.0,2.0,2.0,
48439114205,0.0,2.0,2.0,
48113016615,0.0,2.0,2.0,
48217960400,0.0,2.0,2.0,
48029181506,0.0,2.0,2.0,
48215021905,0.0,2.0,2.0,
48215021706,0.0,2.0,2.0,
48113017101,0.0,2.0,2.0,
48113017010,0.0,2.0,2.0,
48113017009,0.0,2.0,2.0,
48113016902,1.0,3.0,2.0,200.0
48113016711,0.0,2.0,2.0,
48113016710,1.0,3.0,2.0,200.0
48113016708,0.0,2.0,2.0,
48113016707,1.0,3.0,2.0,200.0
48213951102,0.0,2.0,2.0,
48457950202,0.0,2.0,2.0,
48453046900,0.0,2.0,2.0,
48453046300,0.0,2.0,2.0,
48213950500,0.0,2.0,2.0,
48441013501,0.0,2.0,2.0,
48049950201,0.0,2.0,2.0,
48441012600,2.0,4.0,2.0,100.0
48441010800,0.0,2.0,2.0,
48441010200,0.0,2.0,2.0,
48339692003,0.0,2.0,2.0,
48339691601,0.0,2.0,2.0,
48339691500,0.0,2.0,2.0,
48339691402,0.0,2.0,2.0,
48209010918,0.0,2.0,2.0,
48209010915,0.0,2.0,2.0,
48113017811,4.0,6.0,2.0,50.0
48113017500,0.0,2.0,2.0,
48113017315,0.0,2.0,2.0,
48029180800,0.0,2.0,2.0,
48465950202,6.0,8.0,2.0,33.33333333333333
48201556000,3.0,5.0,2.0,66.66666666666666
48201555404,1.0,3.0,2.0,200.0
48201554908,0.0,2.0,2.0,
48201554902,1.0,3.0,2.0,200.0
48201554803,0.0,2.0,2.0,
48113017311,0.0,2.0,2.0,
48209010812,0.0,2.0,2.0,
48209010704,0.0,2.0,2.0,
48465950802,0.0,2.0,2.0,
48029171929,0.0,2.0,2.0,
48209010305,0.0,2.0,2.0,
48213950101,0.0,2.0,2.0,
48209010920,0.0,2.0,2.0,
48331950800,0.0,2.0,2.0,
48331950402,0.0,2.0,2.0,
48331950401,0.0,2.0,2.0,
48207950300,0.0,2.0,2.0,
48113018142,0.0,2.0,2.0,
48113018138,0.0,2.0,2.0,
48339691201,0.0,2.0,2.0,
48339691100,0.0,2.0,2.0,
48339690406,0.0,2.0,2.0,
48339690300,0.0,2.0,2.0,
48337950502,0.0,2.0,2.0,
48337950401,0.0,2.0,2.0,
48439123302,0.0,2.0,2.0,
48439123200,0.0,2.0,2.0,
48439123002,0.0,2.0,2.0,
48439122100,1.0,3.0,2.0,200.0
48439121611,0.0,2.0,2.0,
48339692501,0.0,2.0,2.0,
48439114011,0.0,2.0,2.0,
48113019047,0.0,2.0,2.0,
48113019042,0.0,2.0,2.0,
48113019040,0.0,2.0,2.0,
48113019039,0.0,2.0,2.0,
48201550700,0.0,2.0,2.0,
48113018206,0.0,2.0,2.0,
48201554407,0.0,2.0,2.0,
48201554404,0.0,2.0,2.0,
48201554202,0.0,2.0,2.0,
48201554001,0.0,2.0,2.0,
48201553602,0.0,2.0,2.0,
48201553401,0.0,2.0,2.0,
48201553300,0.0,2.0,2.0,
48201552701,0.0,2.0,2.0,
